date,feature_index,SO2
2026-02-12T00:00:00.000Z,0,
2026-02-17T00:00:00.000Z,0,-6.043392058927566e-05
2026-03-08T00:00:00.000Z,0,
2026-03-09T00:00:00.000Z,0,-4.133748461754294e-06
2026-03-12T00:00:00.000Z,0,1.740995404278775e-05
2026-03-10T00:00:00.000Z,0,8.426281738138641e-05
2026-03-13T00:00:00.000Z,0,1.352079611933732e-05
2026-03-15T00:00:00.000Z,0,1.6693923322980648e-05
2026-03-11T00:00:00.000Z,0,8.930029343900969e-05
2026-03-14T00:00:00.000Z,0,-1.4615619420510484e-05
2026-04-06T00:00:00.000Z,0,1.5808330772415502e-05
2026-04-02T00:00:00.000Z,0,
2026-04-05T00:00:00.000Z,0,0.0002666693453647895
2026-04-04T00:00:00.000Z,0,0.00013136455337795874
2026-04-08T00:00:00.000Z,0,-8.793373247802568e-05
2026-04-01T00:00:00.000Z,0,-3.350601211119889e-05
2026-04-03T00:00:00.000Z,0,3.541288424457889e-05
2026-04-07T00:00:00.000Z,0,0.00011860131884792022
2026-05-08T00:00:00.000Z,0,-0.00013830508820925994
2026-05-06T00:00:00.000Z,0,7.504678978875745e-05
2026-05-10T00:00:00.000Z,0,0.00010205504743983812
2026-05-03T00:00:00.000Z,0,1.5178695725302936e-05
2026-05-07T00:00:00.000Z,0,-3.508423539718327e-05
2026-05-09T00:00:00.000Z,0,-2.5658143689118635e-05
2026-05-04T00:00:00.000Z,0,-5.489176085878474e-05
2026-05-05T00:00:00.000Z,0,
2026-06-03T00:00:00.000Z,0,-5.568732095443093e-05
2026-05-29T00:00:00.000Z,0,-1.0541989543829308e-05
2026-06-02T00:00:00.000Z,0,-1.702942593813835e-05
2026-06-01T00:00:00.000Z,0,8.070244310450411e-06
2026-05-30T00:00:00.000Z,0,0.00029171461355872454
2026-05-28T00:00:00.000Z,0,-7.916689193936893e-05
2026-05-27T00:00:00.000Z,0,1.9181440687058664e-05
2026-05-31T00:00:00.000Z,0,0.00012690983021457214
2026-06-22T00:00:00.000Z,0,1.1286992048553657e-05
2026-06-26T00:00:00.000Z,0,1.2524684962045283e-05
2026-06-20T00:00:00.000Z,0,5.41591753820588e-05
2026-06-21T00:00:00.000Z,0,0.00015062319206056904
2026-06-27T00:00:00.000Z,0,-3.826153286874095e-05
2026-06-23T00:00:00.000Z,0,-3.127659419988049e-05
2026-06-24T00:00:00.000Z,0,0.00017374956746607495
2026-06-25T00:00:00.000Z,0,0.00010757531113499267
2026-07-21T00:00:00.000Z,0,8.183300500756256e-05
2026-07-15T00:00:00.000Z,0,-9.615516152431762e-05
2026-07-20T00:00:00.000Z,0,-1.1758316031773574e-05
2026-07-17T00:00:00.000Z,0,3.471909894869896e-05
2026-07-16T00:00:00.000Z,0,7.084307784073947e-05
2026-07-14T00:00:00.000Z,0,-7.306928110513884e-05
2026-07-19T00:00:00.000Z,0,-8.389486075347205e-05
2026-07-18T00:00:00.000Z,0,-8.453149651662291e-05
2026-08-28T00:00:00.000Z,0,0.00011238764091103803
2026-08-25T00:00:00.000Z,0,0.0002401359761279309
2026-08-27T00:00:00.000Z,0,-2.191849322722798e-05
2026-08-24T00:00:00.000Z,0,0.00017616179259979012
2026-08-29T00:00:00.000Z,0,-7.229126398063575e-05
2026-08-26T00:00:00.000Z,0,0.000181296536456185
2026-08-30T00:00:00.000Z,0,-2.680402751593647e-05
2026-08-23T00:00:00.000Z,0,3.1839319490245543e-05
2025-11-30T00:00:00.000Z,0,
2025-11-26T00:00:00.000Z,0,
2025-11-25T00:00:00.000Z,0,
2025-11-28T00:00:00.000Z,0,
2025-11-29T00:00:00.000Z,0,
2025-12-01T00:00:00.000Z,0,
2025-11-27T00:00:00.000Z,0,
2025-11-24T00:00:00.000Z,0,
2026-07-31T00:00:00.000Z,0,0.00010404283833527946
2026-08-01T00:00:00.000Z,0,0.0001374939317126215
2026-08-06T00:00:00.000Z,0,0.00011394166419146738
