abs_energy,auc,autocorr,average_power,calc_centroid,calc_max,calc_mean,calc_median,calc_min,calc_std,calc_var,dfa,distance,ecdf,ecdf_percentile,ecdf_percentile_count,ecdf_slope,entropy,fundamental_frequency,higuchi_fractal_dimension,hist_mode,human_range_energy,hurst_exponent,interq_range,kurtosis,lempel_ziv,lpcc,max_frequency,max_power_spectrum,maximum_fractal_length,mean_abs_deviation,mean_abs_diff,mean_diff,median_abs_deviation,median_abs_diff,median_diff,median_frequency,mfcc,mse,negative_turning,neighbourhood_peaks,petrosian_fractal_dimension,pk_pk_distance,positive_turning,power_bandwidth,rms,skewness,slope,spectral_centroid,spectral_decrease,spectral_distance,spectral_entropy,spectral_kurtosis,spectral_positive_turning,spectral_roll_off,spectral_roll_on,spectral_skewness,spectral_slope,spectral_spread,spectral_variation,spectrogram_mean_coeff,sum_abs_diff,wavelet_abs_mean,wavelet_energy,wavelet_entropy,wavelet_std,wavelet_var,zero_cross
0.3232328029995656,10.784440075500001,4.0,0.000885569323286481,186.44094824572957,0.037933614,0.02955304946994535,0.029181115,0.021309028,0.0031252203119865813,9.767001998453504e-06,0.9784441628093105,365.0012456815681,0.015027322404371584,0.029604526250000002,182.5,89.36262997794522,0.9852410180612222,0.00273224043715847,1.9009512380150535,0.0271276331,0.0,0.7868748621088639,0.0048316478749999975,-0.4714903664766883,0.1912568306010929,0.9042641277689786,0.3989071038251366,31.586065743295855,-0.07169455878240041,0.002572556234039535,0.0020441825835616437,1.8364632876712322e-05,0.0023451245000000003,0.0017136359999999976,5.4568000000001365e-05,0.0,14.186328777439703,1.15428532964354,97.0,16.0,1.0340002294205652,0.016624585999999997,98.0,0.40437158469945356,0.02971783530090122,0.326253620160975,5.060849841711397e-06,0.07939046149973165,-7.694134281029819,-1187.037097528797,0.7512796371673883,4.513453372773427,55.0,0.3989071038251366,0.0,1.6595144527299743,-0.04402568114531016,0.13416798809454494,0.5062337043178698,1.3555995757502425e-05,0.746126643,0.0018049289969335296,0.0075791221294093415,2.139069345815139,0.0073365969717214385,6.158603288599439e-05,0.0
