date,feature_index,SO2
2026-05-24T00:00:00.000Z,0,-5.361089885506469E-6
2026-07-09T00:00:00.000Z,0,-1.252044965743456E-4
2026-07-10T00:00:00.000Z,0,-1.342421932051252E-4
2026-07-07T00:00:00.000Z,0,9.69206501560455E-7
2026-07-08T00:00:00.000Z,0,-4.187248608407875E-5
2026-07-11T00:00:00.000Z,0,-9.344005229650065E-5
2026-07-13T00:00:00.000Z,0,1.301980737480335E-4
2026-07-06T00:00:00.000Z,0,
2026-07-12T00:00:00.000Z,0,2.411153157784914E-5
2026-01-01T00:00:00.000Z,0,
2025-12-29T00:00:00.000Z,0,6.643867728102619E-5
2026-01-02T00:00:00.000Z,0,-3.278922105726617E-5
2025-12-28T00:00:00.000Z,0,-1.0339928849134594E-6
2025-12-30T00:00:00.000Z,0,-6.770585090028665E-5
2025-12-31T00:00:00.000Z,0,
2025-12-26T00:00:00.000Z,0,8.16105251336315E-5
2025-12-27T00:00:00.000Z,0,
2026-04-21T00:00:00.000Z,0,2.0067499068924613E-4
2026-04-20T00:00:00.000Z,0,2.366550688748248E-7
2026-04-19T00:00:00.000Z,0,4.468551326551408E-5
2026-04-22T00:00:00.000Z,0,
2026-04-18T00:00:00.000Z,0,3.371888904742567E-5
2026-04-17T00:00:00.000Z,0,1.0192621857640916E-4
2026-04-24T00:00:00.000Z,0,1.0556382744653092E-4
2026-04-23T00:00:00.000Z,0,3.216748882550746E-5
2026-05-11T00:00:00.000Z,0,1.2785209666314282E-4
2026-05-12T00:00:00.000Z,0,1.3584987690743824E-4
2026-06-06T00:00:00.000Z,0,-1.3571649409035066E-4
2026-06-11T00:00:00.000Z,0,-7.018337297874193E-5
2026-06-05T00:00:00.000Z,0,3.949512362548072E-5
2026-06-07T00:00:00.000Z,0,-7.779480862761071E-6
2026-06-10T00:00:00.000Z,0,1.6713800050638383E-4
2026-06-09T00:00:00.000Z,0,2.85040914604906E-5
2026-06-08T00:00:00.000Z,0,3.393323289249868E-4
2026-06-04T00:00:00.000Z,0,4.377332152216695E-5
2026-08-10T00:00:00.000Z,0,3.8049844382233765E-5
2026-08-07T00:00:00.000Z,0,6.568734864534539E-4
2026-08-09T00:00:00.000Z,0,4.1965423982522526E-4
2026-08-08T00:00:00.000Z,0,1.7329783804598264E-4
2026-08-13T00:00:00.000Z,0,-1.575958534279683E-5
2026-08-12T00:00:00.000Z,0,1.0355401900596917E-4
2026-08-11T00:00:00.000Z,0,-4.6270968596218154E-5
2026-08-14T00:00:00.000Z,0,-4.483121483644936E-6
2026-01-23T00:00:00.000Z,0,
2026-01-25T00:00:00.000Z,0,
2026-01-19T00:00:00.000Z,0,1.109308703400364E-5
2026-01-21T00:00:00.000Z,0,
2026-01-22T00:00:00.000Z,0,
2026-01-26T00:00:00.000Z,0,2.9770858028704034E-5
2026-01-20T00:00:00.000Z,0,
2026-01-24T00:00:00.000Z,0,3.513600386213511E-4
2026-05-02T00:00:00.000Z,0,2.1792871683084576E-4
2026-04-26T00:00:00.000Z,0,8.301655662042624E-5
2026-04-25T00:00:00.000Z,0,4.817500932100908E-6
2026-05-01T00:00:00.000Z,0,9.856823925247227E-5
2026-04-27T00:00:00.000Z,0,1.1062272783925033E-5
2026-04-29T00:00:00.000Z,0,-7.843704265218953E-5
2026-04-30T00:00:00.000Z,0,1.705980503174942E-5
2026-04-28T00:00:00.000Z,0,1.0504412585987666E-4
2026-06-13T00:00:00.000Z,0,7.439359483214502E-5
2026-06-16T00:00:00.000Z,0,1.7021822683697488E-4
2026-06-15T00:00:00.000Z,0,2.900352716096677E-4
2026-06-19T00:00:00.000Z,0,4.038432919818054E-4
2026-06-18T00:00:00.000Z,0,8.079199491817235E-5
2026-06-14T00:00:00.000Z,0,1.5288183870628322E-4
2026-06-17T00:00:00.000Z,0,-1.3606665258218225E-6
2026-06-12T00:00:00.000Z,0,
2026-08-16T00:00:00.000Z,0,-1.2161874698790598E-4
2026-08-21T00:00:00.000Z,0,1.679416248710671E-4
2026-08-18T00:00:00.000Z,0,1.2973112643521745E-4
2026-08-15T00:00:00.000Z,0,-7.553422983619384E-5
2026-08-19T00:00:00.000Z,0,1.0872295944055723E-4
2026-08-22T00:00:00.000Z,0,1.351193959635566E-4
2026-08-17T00:00:00.000Z,0,4.195097183886295E-5
2026-08-20T00:00:00.000Z,0,1.51964009009217E-4
2025-12-19T00:00:00.000Z,0,
2025-12-23T00:00:00.000Z,0,-8.79867329786066E-5
2025-12-18T00:00:00.000Z,0,4.3223135435255244E-6
2025-12-25T00:00:00.000Z,0,-1.6554661669943016E-5
2025-12-21T00:00:00.000Z,0,
2025-12-24T00:00:00.000Z,0,4.126926012304466E-5
2025-12-20T00:00:00.000Z,0,-1.4379460844793357E-4
2025-12-22T00:00:00.000Z,0,4.366116839567743E-5
2026-01-17T00:00:00.000Z,0,
