date,feature_index,O3
2026-07-27T00:00:00.000Z,0,0.11917848905379122
2025-09-03T00:00:00.000Z,0,0.1145643650130792
2025-09-04T00:00:00.000Z,0,0.11296143213456328
2025-09-02T00:00:00.000Z,0,0.11369647620753809
2025-08-29T00:00:00.000Z,0,0.11275384107773954
2025-08-30T00:00:00.000Z,0,0.11504374634135853
2025-08-28T00:00:00.000Z,0,0.11398354281078685
2025-08-31T00:00:00.000Z,0,0.11620509257199059
2025-09-01T00:00:00.000Z,0,0.11515109776095911
2025-10-27T00:00:00.000Z,0,0.11673881404779174
2025-10-23T00:00:00.000Z,0,0.11676771186969497
2025-10-29T00:00:00.000Z,0,0.11616626314141533
2025-10-26T00:00:00.000Z,0,0.11697495992888104
2025-10-28T00:00:00.000Z,0,0.11395863125270063
2025-10-30T00:00:00.000Z,0,0.11629593528129838
2025-10-25T00:00:00.000Z,0,0.11517545255747709
2025-10-24T00:00:00.000Z,0,0.11665590073574673
2025-12-15T00:00:00.000Z,0,0.11580221558159048
2025-12-10T00:00:00.000Z,0,0.11606640355153518
2025-12-16T00:00:00.000Z,0,0.11518008742820132
2025-12-17T00:00:00.000Z,0,0.11567290079864588
2025-12-12T00:00:00.000Z,0,0.11396110613237728
2025-12-13T00:00:00.000Z,0,0.11332384605299342
2025-12-11T00:00:00.000Z,0,0.11525003706867044
2025-12-14T00:00:00.000Z,0,0.11643003313378854
2026-05-02T00:00:00.000Z,0,0.11612564365972172
2026-04-26T00:00:00.000Z,0,0.11723454262722623
2026-04-25T00:00:00.000Z,0,0.11800576096231287
2026-05-01T00:00:00.000Z,0,0.11551799902861769
2026-04-27T00:00:00.000Z,0,0.11549468785524368
2026-04-29T00:00:00.000Z,0,0.11689582500945438
2026-04-30T00:00:00.000Z,0,0.11570700488307259
2026-04-28T00:00:00.000Z,0,0.11636061615299904
2026-07-02T00:00:00.000Z,0,0.11569670222022317
2026-07-04T00:00:00.000Z,0,0.11764749295332215
2026-07-03T00:00:00.000Z,0,0.11694661405953494
2026-07-01T00:00:00.000Z,0,0.1152767343936782
2026-06-29T00:00:00.000Z,0,0.11436127823862162
2026-06-30T00:00:00.000Z,0,0.11721192361278968
2026-07-05T00:00:00.000Z,0,0.11589133746244691
2026-06-28T00:00:00.000Z,0,0.11352992918003689
2026-08-24T00:00:00.000Z,0,0.12096493907950141
2026-08-23T00:00:00.000Z,0,0.12050151967189529
2026-05-21T00:00:00.000Z,0,0.11656318496574056
2026-05-19T00:00:00.000Z,0,0.11468419507145881
2026-05-23T00:00:00.000Z,0,0.11819220361384479
2026-05-25T00:00:00.000Z,0,0.11713307933373884
2026-05-26T00:00:00.000Z,0,0.11606527763334187
2026-05-20T00:00:00.000Z,0,0.11627285555005074
2026-05-22T00:00:00.000Z,0,0.11581560711969029
2026-05-24T00:00:00.000Z,0,0.11701092652299187
2025-12-19T00:00:00.000Z,0,0.11364541737870737
2025-12-23T00:00:00.000Z,0,0.11461289464072748
2025-12-18T00:00:00.000Z,0,0.11436893960291689
2025-12-25T00:00:00.000Z,0,0.11515312384475361
2025-12-21T00:00:00.000Z,0,0.11400578738148533
2025-12-24T00:00:00.000Z,0,0.11520370624282143
2025-12-20T00:00:00.000Z,0,0.11352023353630847
2025-12-22T00:00:00.000Z,0,0.11575867371125655
2026-01-03T00:00:00.000Z,0,0.11148013459010557
2026-01-04T00:00:00.000Z,0,0.11253858797929504
2026-01-06T00:00:00.000Z,0,0.11249480819079413
2026-01-10T00:00:00.000Z,0,0.11378800205209039
2026-01-07T00:00:00.000Z,0,0.11400246396660804
2026-01-08T00:00:00.000Z,0,0.11340084143660285
2026-01-05T00:00:00.000Z,0,0.11241021027619189
2026-01-09T00:00:00.000Z,0,0.11332081177017905
2026-04-06T00:00:00.000Z,0,0.11735477278178388
2026-04-02T00:00:00.000Z,0,0.11859291527758944
2026-04-05T00:00:00.000Z,0,0.11815983605655757
2026-04-04T00:00:00.000Z,0,0.11783131510019303
2026-04-08T00:00:00.000Z,0,0.1179159128530459
2026-04-01T00:00:00.000Z,0,0.11763068180192601
2026-04-03T00:00:00.000Z,0,0.11760349781675772
2026-04-07T00:00:00.000Z,0,0.11771998811851848
2026-04-21T00:00:00.000Z,0,0.11711167510260236
2026-04-20T00:00:00.000Z,0,0.11843971427191388
2026-04-19T00:00:00.000Z,0,0.11799447035247629
2026-04-22T00:00:00.000Z,0,0.11605964045632969
2026-04-18T00:00:00.000Z,0,0.11708772304383191
2026-04-17T00:00:00.000Z,0,0.1159445388073271
2026-04-24T00:00:00.000Z,0,0.11722816330465403
2026-04-23T00:00:00.000Z,0,0.11571377962827682
2025-11-10T00:00:00.000Z,0,0.11440925577824766
2025-11-14T00:00:00.000Z,0,0.1151053739542311
2025-11-12T00:00:00.000Z,0,0.1155259563841603
2025-11-08T00:00:00.000Z,0,0.11611915454268455
2025-11-09T00:00:00.000Z,0,0.11625261069698767
2025-11-13T00:00:00.000Z,0,0.11366964768279683
2025-11-11T00:00:00.000Z,0,0.11494785140861165
2025-11-15T00:00:00.000Z,0,0.11558907397768714
2025-12-04T00:00:00.000Z,0,0.11510861238295382
2025-12-05T00:00:00.000Z,0,0.11466749525956206
2025-12-02T00:00:00.000Z,0,0.1139805409041318
2025-12-06T00:00:00.000Z,0,0.11549055257981473
2025-12-09T00:00:00.000Z,0,0.11577294157309966
2025-12-08T00:00:00.000Z,0,0.1145265665921298
2025-12-03T00:00:00.000Z,0,0.11532461379062045
2025-12-07T00:00:00.000Z,0,0.11449098946018653
2026-02-03T00:00:00.000Z,0,0.11375982890074904
2026-02-01T00:00:00.000Z,0,0.11399830349467018
2026-01-31T00:00:00.000Z,0,0.11483361944556236
2026-01-28T00:00:00.000Z,0,0.11466168226166205
2026-01-29T00:00:00.000Z,0,0.11391753574663943
2026-02-02T00:00:00.000Z,0,0.11375550160353834
2026-01-27T00:00:00.000Z,0,0.11257621943950653
2026-01-30T00:00:00.000Z,0,0.11504720740697601
2026-03-08T00:00:00.000Z,0,0.11183663163907252
2026-03-09T00:00:00.000Z,0,0.11316101083701308
2026-03-12T00:00:00.000Z,0,0.11455833783203906
2026-03-10T00:00:00.000Z,0,0.11443824544548989
2026-03-13T00:00:00.000Z,0,0.11454936543648893
2026-03-15T00:00:00.000Z,0,0.11471945954994722
2026-03-11T00:00:00.000Z,0,0.11267107853835279
2026-03-14T00:00:00.000Z,0,0.11582539813085035
2026-06-13T00:00:00.000Z,0,0.11100161244923418
2026-06-16T00:00:00.000Z,0,0.11480945558710531
2026-06-15T00:00:00.000Z,0,0.11290902301276985
2026-06-19T00:00:00.000Z,0,0.11690084507519549
2026-06-18T00:00:00.000Z,0,0.11746182787147436
