date,feature_index,SO2
2026-04-05T00:00:00.000Z,0,2.3473679495002495E-4
2026-04-04T00:00:00.000Z,0,8.943252026021523E-5
2026-04-08T00:00:00.000Z,0,-3.284378933155519E-5
2026-04-01T00:00:00.000Z,0,-9.363401650644446E-5
2026-04-03T00:00:00.000Z,0,1.406376707642648E-4
2026-04-07T00:00:00.000Z,0,9.632793521015659E-5
2026-05-02T00:00:00.000Z,0,1.5802975354039408E-4
2026-04-26T00:00:00.000Z,0,4.860489258468826E-5
2026-04-25T00:00:00.000Z,0,1.4321698305745182E-5
2026-05-01T00:00:00.000Z,0,1.1954301855742277E-4
2026-04-27T00:00:00.000Z,0,-3.902029778725012E-6
2026-04-29T00:00:00.000Z,0,-2.9710209141090414E-5
2026-04-30T00:00:00.000Z,0,1.1059263205323886E-4
2026-04-28T00:00:00.000Z,0,8.796093544782257E-5
2026-08-10T00:00:00.000Z,0,9.831719331343899E-5
2026-08-07T00:00:00.000Z,0,1.8587702875265676E-4
2026-08-09T00:00:00.000Z,0,2.1242695044381636E-4
2026-08-08T00:00:00.000Z,0,3.138224872866597E-4
2026-08-13T00:00:00.000Z,0,1.0781379977205771E-4
2026-08-12T00:00:00.000Z,0,5.438321150822131E-5
2026-08-11T00:00:00.000Z,0,-5.4338463905878597E-5
2026-08-14T00:00:00.000Z,0,-1.0991841716329671E-7
2025-11-30T00:00:00.000Z,0,1.2669655012190519E-5
2025-11-26T00:00:00.000Z,0,-9.478168076863145E-5
2025-11-25T00:00:00.000Z,0,-9.76425424316683E-6
2025-11-28T00:00:00.000Z,0,9.132420032983645E-5
2025-11-29T00:00:00.000Z,0,-5.01543809150462E-6
2025-12-01T00:00:00.000Z,0,-5.3143042102667755E-6
2025-11-27T00:00:00.000Z,0,1.4070231540084505E-5
2025-11-24T00:00:00.000Z,0,1.0266704339301214E-4
2026-02-14T00:00:00.000Z,0,4.470267196126088E-5
2026-02-13T00:00:00.000Z,0,
2026-02-16T00:00:00.000Z,0,9.761811270436738E-6
2026-02-19T00:00:00.000Z,0,2.0919933578827316E-5
2026-02-18T00:00:00.000Z,0,
2026-02-15T00:00:00.000Z,0,1.0281563143968103E-4
2026-02-12T00:00:00.000Z,0,-2.3830012529894398E-4
2026-02-17T00:00:00.000Z,0,-1.805986296983993E-5
2026-05-15T00:00:00.000Z,0,4.253818345508383E-5
2026-05-17T00:00:00.000Z,0,5.822890445372764E-5
2026-05-11T00:00:00.000Z,0,1.374132456551655E-4
2026-05-16T00:00:00.000Z,0,1.2049770197740549E-4
2026-05-18T00:00:00.000Z,0,8.014363073399229E-5
2026-05-12T00:00:00.000Z,0,1.469874503561535E-4
2026-05-14T00:00:00.000Z,0,1.4221379028165403E-4
2026-05-13T00:00:00.000Z,0,2.0206363463780823E-4
2026-07-09T00:00:00.000Z,0,-6.35446607004563E-5
2026-07-10T00:00:00.000Z,0,-1.95286933058531E-5
2026-07-07T00:00:00.000Z,0,4.932787202177328E-6
2026-07-08T00:00:00.000Z,0,-1.6130675349914883E-5
2026-07-11T00:00:00.000Z,0,-1.3992905186310597E-4
2026-07-13T00:00:00.000Z,0,3.913101792740227E-5
2026-07-06T00:00:00.000Z,0,
2026-07-12T00:00:00.000Z,0,1.357246273133042E-4
2026-08-16T00:00:00.000Z,0,2.9401039446177243E-5
2026-08-21T00:00:00.000Z,0,9.779899981765539E-5
2026-08-18T00:00:00.000Z,0,-2.841769821606104E-5
2026-08-15T00:00:00.000Z,0,-9.420399479772048E-6
2026-08-19T00:00:00.000Z,0,4.8123868509719614E-5
2026-08-22T00:00:00.000Z,0,2.7522390500787598E-5
2026-08-17T00:00:00.000Z,0,7.566268421517937E-5
2026-08-20T00:00:00.000Z,0,1.0653957565409655E-4
2025-09-08T00:00:00.000Z,0,-3.76126638720109E-5
2025-09-10T00:00:00.000Z,0,2.43560243537407E-5
2025-09-12T00:00:00.000Z,0,3.770847409138393E-5
2025-09-11T00:00:00.000Z,0,-4.928959827209058E-6
2025-09-06T00:00:00.000Z,0,1.046720269754371E-4
